5096,10,A,B,C,D,E,F,G,H,I,J,K,L,O,Q,U,W,X,Y
18461.89,43899.77,37039.42,35476.68,25711.30,33849.50,45876.17,50977.61,0,0,0
18777.61,44075.34,36750.00,36462.96,25305.70,32424.42,44965.36,50769.23,0,0,0
17995.47,43899.77,36320.33,36320.33,26330.40,31921.15,45509.30,50561.88,0,0,0
18619.27,43724.99,36750.00,36894.40,26226.31,32297.87,44075.34,51397.50,0,0,0
18383.56,44606.89,34925.55,36320.33,26434.86,33064.58,46808.52,50355.55,0,0,0
17386.56,43899.77,35895.91,37625.53,24905.66,33454.72,45145.84,50561.88,0,0,0
18150.00,42862.93,37185.02,36606.18,25813.59,32551.46,46246.47,50769.23,0,0,0
18227.62,44785.71,36894.40,34518.00,26856.38,33324.16,45327.14,48740.92,0,0,0
18227.62,42354.91,37922.27,36178.27,25711.30,33194.11,45327.14,49339.02,0,0,0
18540.46,44075.34,35062.50,35895.91,25305.70,32297.87,43551.03,50561.88,0,0,0
17461.88,44965.36,36750.00,35755.61,26539.68,33717.39,43724.99,50561.88,0,0,0
18383.56,41688.05,35755.61,35615.85,26644.88,31425.57,45509.30,48740.92,0,0,0
18305.47,43551.03,35338.05,36320.33,26644.88,31921.15,45327.14,49339.02,0,0,0
18461.89,41688.05,36894.40,36178.27,26122.59,34115.31,45327.14,49138.69,0,0,0
17386.56,43551.03,36894.40,35338.05,26122.59,31672.41,46620.28,48939.32,0,0,0
17689.19,43551.03,37039.42,34789.16,26226.31,33194.11,45509.30,49339.02,0,0,0
18150.00,42354.91,36320.33,36462.96,25104.99,33194.11,45509.30,51187.03,0,0,0
18227.62,43899.77,36606.18,36178.27,25916.23,31796.55,43377.83,50561.88,0,0,0
17841.87,41853.66,35755.61,36178.27,25916.23,33454.72,45692.31,48543.48,0,0,0
18461.89,42020.00,36894.40,34518.00,26644.88,32297.87,43724.99,49339.02,0,0,0
18150.00,42354.91,36320.33,36178.27,25104.99,33064.58,46432.95,48543.48,0,0,0
17311.47,43377.83,34925.55,37331.25,26019.23,33064.58,43899.77,50769.23,0,0,0
18619.27,44075.34,36894.40,34925.55,26434.86,31921.15,44965.36,52035.27,0,0,0
18305.47,43551.03,34789.16,36462.96,24905.66,33194.11,45145.84,50355.55,0,0,0
18619.27,43551.03,36606.18,36750.00,24707.69,32807.02,44606.89,48740.92,0,0,0
18227.62,43205.43,35476.68,35615.85,26539.68,31796.55,43724.99,51397.50,0,0,0
18461.89,43899.77,36894.40,34383.23,26019.23,33849.50,45145.84,51397.50,0,0,0
17841.87,43205.43,36320.33,36178.27,25507.80,33064.58,44075.34,50150.24,0,0,0
18305.47,43551.03,34925.55,36178.27,25005.16,33194.11,44785.71,49945.95,0,0,0
18383.56,43377.83,36750.00,35895.91,25205.17,32424.42,43033.78,48543.48,0,0,0
18461.89,43724.99,37039.42,36036.81,25005.16,33849.50,45145.84,51187.03,0,0,0
18461.89,43377.83,34518.00,34249.01,25104.99,33064.58,44965.36,50355.55,0,0,0
18227.62,41523.18,34653.30,35895.91,26019.23,32807.02,43033.78,47956.84,0,0,0
18777.61,42523.48,36462.96,35895.91,26226.31,33064.58,46432.95,48346.99,0,0,0
19097.22,43899.77,34653.30,36606.18,25507.80,33324.16,44785.71,50355.55,0,0,0
18227.62,41853.66,34789.16,35755.61,26019.23,32046.24,43205.43,49945.95,0,0,0
18777.61,43205.43,35062.50,36606.18,25205.17,31796.55,44075.34,50150.24,0,0,0
18777.61,41032.89,34115.31,35895.91,26539.68,32551.46,42692.82,50561.88,0,0,0
18540.46,41195.60,35755.61,35755.61,25916.23,32297.87,43551.03,49540.35,0,0,0
18619.27,42692.82,36036.81,35895.91,26330.40,32424.42,43724.99,47763.16,0,0,0
19016.95,43033.78,36036.81,36036.81,25005.16,33324.16,45327.14,50150.24,0,0,0
18383.56,43377.83,35476.68,35755.61,23833.33,30816.63,42862.93,49540.35,0,0,0
19097.22,42862.93,35615.85,34653.30,25609.38,32678.99,44606.89,49742.64,0,0,0
18777.61,41359.04,36750.00,34249.01,25205.17,32171.81,44428.90,48740.92,0,0,0
18461.89,43033.78,33585.80,33982.14,25609.38,32935.55,44251.71,49540.35,0,0,0
18857.14,42862.93,34115.31,35476.68,25609.38,32046.24,44428.90,49742.64,0,0,0
19097.22,41853.66,33849.50,35200.00,25205.17,31921.15,43377.83,47570.40,0,0,0
18936.93,43205.43,34653.30,35062.50,25104.99,31672.41,43377.83,50769.23,0,0,0
18698.31,43899.77,34653.30,33849.50,25305.70,31921.15,44251.71,50150.24,0,0,0
19913.79,43377.83,36178.27,34925.55,25711.30,32807.02,43724.99,48543.48,0,0,0
21450.00,43033.78,37039.42,35062.50,28716.63,33454.72,46060.89,48151.44,0,0,0
21626.21,42862.93,33717.39,34518.00,25104.99,32424.42,42692.82,49742.64,0,0,0
21450.00,42862.93,33324.16,36036.81,25711.30,32807.02,44251.71,49540.35,0,0,0
21450.00,43551.03,33324.16,35755.61,25813.59,32678.99,44075.34,47570.40,0,0,0
21187.80,46246.47,38372.09,35200.00,25813.59,31921.15,44251.71,50561.88,0,0,0
20585.72,46060.89,37331.25,36178.27,24413.26,31548.76,43724.99,48346.99,0,0,0
20500.79,44965.36,35755.61,34789.16,25609.38,30219.10,41688.05,48346.99,0,0,0
18936.93,44785.71,36036.81,34925.55,25609.38,30219.10,41688.05,50355.55,0,0,0
19258.51,44965.36,36750.00,35062.50,25507.80,31302.86,43724.99,48543.48,0,0,0
19748.44,44606.89,35338.05,34925.55,26226.31,32678.99,44251.71,48939.32,0,0,0
20585.72,44965.36,36750.00,34653.30,25813.59,32551.46,43551.03,50150.24,0,0,0
20500.79,43551.03,35062.50,34653.30,24806.51,31548.76,41853.66,50561.88,0,0,0
19584.11,45509.30,37478.07,34789.16,25916.23,31672.41,43551.03,50355.55,0,0,0
20247.64,43724.99,36320.33,34925.55,24413.26,31425.57,43033.78,48740.92,0,0,0
20163.78,42187.08,35895.91,34925.55,24806.51,31425.57,43377.83,48939.32,0,0,0
19502.33,44965.36,36462.96,34249.01,25507.80,32297.87,44785.71,49339.02,0,0,0
19502.33,44965.36,36178.27,34518.00,24806.51,31548.76,42354.91,48346.99,0,0,0
20331.75,42862.93,37331.25,34925.55,26019.23,30816.63,43551.03,48740.92,0,0,0
20416.14,44428.90,36894.40,33585.80,25711.30,31921.15,43377.83,47378.57,0,0,0
20080.19,43205.43,36894.40,34925.55,25609.38,30696.23,44785.71,48939.32,0,0,0
19996.86,41853.66,35338.05,34789.16,25507.80,31921.15,44075.34,47956.84,0,0,0
20247.64,43899.77,36178.27,33717.39,25205.17,31672.41,41853.66,50355.55,0,0,0
20080.19,42862.93,36036.81,35338.05,24511.07,32046.24,44785.71,49339.02,0,0,0
19177.74,44075.34,35755.61,35476.68,25813.59,30219.10,41853.66,49945.95,0,0,0
19420.81,44251.71,36178.27,35476.68,25609.38,31548.76,43551.03,49945.95,0,0,0
19584.11,43724.99,36320.33,33585.80,26019.23,31425.57,44785.71,49339.02,0,0,0
19913.79,41688.05,35338.05,35062.50,25609.38,31672.41,43724.99,47378.57,0,0,0
20500.79,43899.77,35476.68,35200.00,25609.38,31548.76,43377.83,48939.32,0,0,0
20080.19,44785.71,33982.14,35062.50,24609.22,31548.76,42692.82,49540.35,0,0,0
19258.51,44428.90,36462.96,35338.05,26019.23,30816.63,43205.43,48740.92,0,0,0
20163.78,44251.71,36320.33,34115.31,25507.80,32046.24,44606.89,49339.02,0,0,0
20163.78,44606.89,35476.68,36178.27,25711.30,32678.99,44965.36,47763.16,0,0,0
20247.64,43551.03,35476.68,36178.27,25205.17,30576.27,43724.99,49339.02,0,0,0
20163.78,44428.90,35200.00,35755.61,26122.59,30456.77,43724.99,49339.02,0,0,0
20080.19,43205.43,33717.39,35338.05,25609.38,30456.77,44075.34,47763.16,0,0,0
19666.15,42354.91,34115.31,35476.68,25711.30,30816.63,41853.66,50150.24,0,0,0
20163.78,43033.78,35476.68,33849.50,25711.30,30219.10,41853.66,49945.95,0,0,0
20163.78,41523.18,34115.31,35062.50,25104.99,31180.61,43377.83,50355.55,0,0,0
19339.53,41688.05,34518.00,33717.39,25609.38,31425.57,42862.93,49138.69,0,0,0
19748.44,43551.03,34115.31,35062.50,24511.07,31548.76,43205.43,48740.92,0,0,0
19830.99,42187.08,35062.50,33849.50,25813.59,31796.55,44428.90,48939.32,0,0,0
19502.33,42523.48,33717.39,34383.23,25711.30,30576.27,44428.90,48740.92,0,0,0
20416.14,42020.00,35200.00,35200.00,25507.80,32297.87,44428.90,48939.32,0,0,0
20163.78,43377.83,34115.31,35200.00,25609.38,31302.86,42692.82,49540.35,0,0,0
19830.99,42020.00,35476.68,35062.50,25104.99,31425.57,41853.66,49540.35,0,0,0
19339.53,44428.90,35476.68,34383.23,25005.16,29749.07,43377.83,47378.57,0,0,0
19830.99,43551.03,35615.85,34789.16,25005.16,30576.27,43205.43,48939.32,0,0,0
20585.72,43724.99,35062.50,33982.14,25507.80,30456.77,44428.90,48939.32,0,0,0
19666.15,42354.91,33324.16,35338.05,24413.26,31058.83,43205.43,48939.32,0,0,0
19913.79,43899.77,33324.16,34789.16,25609.38,31058.83,43205.43,48939.32,0,0,0
19748.44,43205.43,33717.39,35200.00,25104.99,31425.57,41359.04,48740.92,0,0,0
20331.75,41359.04,35338.05,34789.16,25916.23,31180.61,42862.93,46997.62,0,0,0
20670.90,41853.66,34653.30,35200.00,25507.80,29865.92,41359.04,48543.48,0,0,0
21100.96,43377.83,35062.50,33982.14,25406.58,31180.61,42692.82,48740.92,0,0,0
19420.81,43551.03,34653.30,35062.50,25104.99,31302.86,41523.18,48346.99,0,0,0
20331.75,43377.83,33585.80,33324.16,25507.80,29983.21,41359.04,48543.48,0,0,0
20247.64,41359.04,35200.00,34925.55,24905.66,31672.41,43033.78,48346.99,0,0,0
20500.79,43033.78,33194.11,35338.05,24315.79,32046.24,44428.90,48740.92,0,0,0
19502.33,42354.91,33324.16,35338.05,24121.83,32046.24,44251.71,49742.64,0,0,0
19258.51,44428.90,34789.16,35062.50,24315.79,32171.81,41359.04,48740.92,0,0,0
20080.19,41523.18,33454.72,35200.00,25507.80,30337.71,43205.43,46997.62,0,0,0
20163.78,44075.34,34789.16,33717.39,25305.70,31180.61,43205.43,49138.69,0,0,0
20247.64,42862.93,33194.11,35476.68,25609.38,31058.83,43899.77,47956.84,0,0,0
19420.81,43551.03,34518.00,34789.16,25305.70,31672.41,43377.83,47763.16,0,0,0
20080.19,43205.43,33717.39,35200.00,25205.17,31425.57,41195.60,49742.64,0,0,0
20163.78,43033.78,33454.72,34789.16,24413.26,32046.24,43724.99,48740.92,0,0,0
19339.53,43724.99,33194.11,35200.00,25406.58,31921.15,41195.60,48543.48,0,0,0
20163.78,43205.43,33585.80,33454.72,25406.58,31425.57,43033.78,48939.32,0,0,0
19258.51,44251.71,33064.58,33717.39,25104.99,31425.57,41688.05,46620.28,0,0,0
20247.64,43724.99,34653.30,34789.16,25711.30,31180.61,43205.43,49742.64,0,0,0
20163.78,43724.99,35338.05,34249.01,25507.80,30696.23,42692.82,48346.99,0,0,0
19913.79,42692.82,34518.00,34789.16,24315.79,30937.50,41195.60,49540.35,0,0,0
19913.79,43033.78,34925.55,35200.00,25406.58,30696.23,42354.91,48346.99,0,0,0
19748.44,42692.82,35062.50,34925.55,25813.59,30219.10,42354.91,48740.92,0,0,0
20163.78,43205.43,34249.01,34789.16,25813.59,29983.21,41523.18,49945.95,0,0,0
19996.86,41359.04,34789.16,34925.55,25711.30,31058.83,41195.60,48151.44,0,0,0
20163.78,43377.83,34653.30,35755.61,25711.30,31180.61,43033.78,48740.92,0,0,0
19584.11,41853.66,33064.58,34249.01,25305.70,30937.50,42692.82,48346.99,0,0,0
20247.64,43724.99,33064.58,33324.16,25406.58,31921.15,41195.60,49540.35,0,0,0
20247.64,44075.34,34518.00,35200.00,25406.58,31921.15,41195.60,49742.64,0,0,0
20247.64,42862.93,34383.23,35755.61,25711.30,31302.86,41032.89,48740.92,0,0,0
20080.19,41195.60,33849.50,35062.50,24218.64,31548.76,43033.78,48543.48,0,0,0
19913.79,43377.83,34789.16,33585.80,24806.51,30456.77,43899.77,48346.99,0,0,0
20331.75,42354.91,34518.00,34249.01,25104.99,31180.61,42354.91,48346.99,0,0,0
19996.86,42692.82,34383.23,35338.05,24413.26,31672.41,43377.83,47570.40,0,0,0
19339.53,44075.34,33849.50,33849.50,25205.17,31302.86,41032.89,48346.99,0,0,0
20247.64,41359.04,34653.30,34115.31,25406.58,31058.83,41853.66,47378.57,0,0,0
20080.19,42523.48,33194.11,34925.55,24315.79,31425.57,42692.82,47570.40,0,0,0
19830.99,41523.18,34925.55,35062.50,24707.69,32046.24,43899.77,47956.84,0,0,0
19016.95,43205.43,34383.23,34653.30,23929.17,31672.41,43205.43,48939.32,0,0,0
19584.11,42862.93,33064.58,33585.80,24121.83,31796.55,43551.03,48151.44,0,0,0
19420.81,40870.90,34653.30,35062.50,25406.58,32046.24,43724.99,48346.99,0,0,0
18305.47,42862.93,34653.30,35755.61,25406.58,29983.21,40870.90,48151.44,0,0,0
19177.74,43205.43,33849.50,34789.16,24218.64,31425.57,42523.48,46432.95,0,0,0
18383.56,41359.04,34383.23,35062.50,24511.07,31058.83,42523.48,46246.47,0,0,0
18936.93,42692.82,34518.00,34925.55,24121.83,31548.76,42862.93,49339.02,0,0,0
19748.44,42187.08,34249.01,34925.55,24905.66,31180.61,43033.78,48543.48,0,0,0
19584.11,43205.43,34653.30,34518.00,25305.70,31058.83,41853.66,46997.62,0,0,0
19177.74,41359.04,34653.30,34789.16,25205.17,30100.93,41359.04,48151.44,0,0,0
19584.11,43033.78,32807.02,33849.50,25205.17,31425.57,41195.60,49138.69,0,0,0
19339.53,42354.91,33717.39,34789.16,25711.30,31058.83,41032.89,48939.32,0,0,0
19420.81,41523.18,35200.00,33982.14,25205.17,31548.76,42523.48,46620.28,0,0,0
19420.81,42354.91,34518.00,34518.00,24609.22,30696.23,42354.91,47763.16,0,0,0
19177.74,42692.82,34518.00,34653.30,23833.33,30937.50,43899.77,46808.52,0,0,0
18698.31,43551.03,34249.01,34518.00,25205.17,31672.41,42354.91,46620.28,0,0,0
18777.61,41688.05,33454.72,34518.00,25305.70,31058.83,42692.82,46060.89,0,0,0
19339.53,42523.48,34249.01,35615.85,25104.99,30937.50,43551.03,48151.44,0,0,0
19177.74,43551.03,34518.00,34789.16,25711.30,31180.61,42692.82,48151.44,0,0,0
19666.15,43377.83,34789.16,33454.72,25005.16,31180.61,42523.48,46997.62,0,0,0
19258.51,43033.78,34789.16,34383.23,25205.17,32171.81,40709.61,48151.44,0,0,0
19097.22,42354.91,34789.16,35062.50,25005.16,29983.21,41195.60,49138.69,0,0,0
19258.51,41359.04,34925.55,34383.23,24025.34,30937.50,42862.93,48543.48,0,0,0
19258.51,42523.48,34653.30,34249.01,25406.58,29983.21,40870.90,48151.44,0,0,0
19502.33,43033.78,34653.30,33194.11,24905.66,30337.71,43033.78,48740.92,0,0,0
19177.74,43724.99,34249.01,32935.55,24905.66,31548.76,42523.48,47187.65,0,0,0
19016.95,44075.34,34518.00,34789.16,23929.17,31921.15,40709.61,47956.84,0,0,0
19502.33,42692.82,34925.55,33585.80,23929.17,31425.57,42354.91,46620.28,0,0,0
19502.33,42862.93,32935.55,34789.16,25609.38,29865.92,40709.61,48151.44,0,0,0
19502.33,42523.48,34518.00,34383.23,24905.66,30456.77,43377.83,47763.16,0,0,0
